Date,Price
1993-01-29,24.113264083862305
1993-02-01,24.284761428833008
1993-02-02,24.33620834350586
1993-02-03,24.593477249145508
1993-02-04,24.696388244628906
1993-02-05,24.679222106933594
1993-02-08,24.679222106933594
1993-02-09,24.507722854614258
1993-02-10,24.54201316833496
1993-02-11,24.662063598632812
1993-02-12,24.473413467407227
1993-02-16,23.85601806640625
1993-02-17,23.8388671875
1993-02-18,23.821706771850586
1993-02-19,23.907461166381836
1993-02-22,23.993200302124023
1993-02-23,23.976062774658203
1993-02-24,24.284761428833008
1993-02-25,24.33620834350586
1993-02-26,24.370521545410156
1993-03-01,24.301912307739258
1993-03-02,24.662063598632812
1993-03-03,24.76496124267578
1993-03-04,24.62775993347168
1993-03-05,24.559162139892578
1993-03-08,25.10798454284668
1993-03-09,25.022232055664062
1993-03-10,25.07367515563965
1993-03-11,25.00507926940918
1993-03-12,24.747827529907227
1993-03-15,24.867870330810547
1993-03-16,24.867870330810547
1993-03-17,24.713520050048828
1993-03-18,24.867870330810547
1993-03-19,24.830244064331055
1993-03-22,24.692380905151367
1993-03-23,24.744083404541016
1993-03-24,24.744083404541016
1993-03-25,24.899147033691406
1993-03-26,24.761301040649414
1993-03-29,24.864713668823242
1993-03-30,24.933622360229492
1993-03-31,24.916393280029297
1993-04-01,24.830244064331055
1993-04-02,24.31329917907715
1993-04-05,24.433927536010742
1993-04-06,24.3649959564209
1993-04-07,24.451139450073242
1993-04-08,24.416696548461914
1993-04-12,24.761301040649414
1993-04-13,24.813018798828125
1993-04-14,24.778541564941406
1993-04-15,24.778541564941406
1993-04-16,24.778541564941406
1993-04-19,24.675155639648438
1993-04-20,24.554542541503906
1993-04-21,24.53729820251465
1993-04-22,24.22715187072754
1993-04-23,24.12374496459961
1993-04-26,23.9342041015625
1993-04-27,24.19267463684082
1993-04-28,24.140993118286133
1993-04-29,24.24436378479004
1993-04-30,24.27884292602539
1993-05-03,24.433927536010742
1993-05-04,24.520065307617188
1993-05-05,24.58900260925293
1993-05-06,24.50284194946289
1993-05-07,24.451139450073242
1993-05-10,24.50284194946289
1993-05-11,24.60622787475586
1993-05-12,24.571779251098633
1993-05-13,24.27884292602539
1993-05-14,24.26161003112793
1993-05-17,24.347761154174805
1993-05-18,24.33053207397461
1993-05-19,24.830244064331055
1993-05-20,24.899147033691406
1993-05-21,24.675155639648438
1993-05-24,24.778541564941406
1993-05-25,24.830244064331055
1993-05-26,25.140405654907227
1993-05-27,25.05426788330078
1993-05-28,24.933622360229492
1993-06-01,25.17487144470215
1993-06-02,25.140405654907227
1993-06-03,25.05426788330078
1993-06-04,24.96809196472168
1993-06-07,24.88193130493164
1993-06-08,24.65791893005371
1993-06-09,24.744083404541016
1993-06-10,24.761301040649414
1993-06-11,24.864713668823242
1993-06-14,24.830244064331055
1993-06-15,24.778541564941406
1993-06-16,24.830244064331055
1993-06-17,24.916393280029297
1993-06-18,24.711200714111328
1993-06-21,24.763269424438477
1993-06-22,24.78061866760254
1993-06-23,24.555034637451172
1993-06-24,24.884746551513672
1993-06-25,24.867382049560547
1993-06-28,25.14504623413086
1993-06-29,25.02357292175293
1993-06-30,25.02357292175293
1993-07-01,24.954151153564453
1993-07-02,24.815326690673828
1993-07-06,24.555034637451172
1993-07-07,24.62442970275879
1993-07-08,24.902097702026367
1993-07-09,24.971506118774414
1993-07-12,24.954151153564453
1993-07-13,24.936790466308594
1993-07-14,25.02357292175293
1993-07-15,24.919450759887695
1993-07-16,24.850032806396484
1993-07-19,24.832674026489258
1993-07-20,24.902097702026367
1993-07-21,24.884746551513672
1993-07-22,24.711200714111328
1993-07-23,24.832674026489258
1993-07-26,24.971506118774414
1993-07-27,24.954151153564453
1993-07-28,24.902097702026367
1993-07-29,25.040935516357422
1993-07-30,24.902097702026367
1993-08-02,24.971506118774414
1993-08-03,24.988874435424805
1993-08-04,24.988874435424805
1993-08-05,24.936790466308594
1993-08-06,24.971506118774414
1993-08-09,25.110332489013672
1993-08-10,25.092979431152344
1993-08-11,25.092979431152344
1993-08-12,25.02357292175293
1993-08-13,25.058273315429688
1993-08-16,25.197105407714844
1993-08-17,25.283864974975586
1993-08-18,25.422704696655273
1993-08-19,25.422704696655273
1993-08-20,25.440061569213867
1993-08-23,25.387981414794922
1993-08-24,25.6656551361084
1993-08-25,25.683013916015625
1993-08-26,25.70034408569336
1993-08-27,25.683013916015625
1993-08-30,25.787118911743164
1993-08-31,25.856529235839844
1993-09-01,25.821821212768555
1993-09-02,25.735044479370117
1993-09-03,25.75240135192871
1993-09-07,25.57887077331543
1993-09-08,25.49210548400879
1993-09-09,25.54417610168457
1993-09-10,25.769752502441406
1993-09-13,25.787118911743164
1993-09-14,25.683013916015625
1993-09-15,25.75240135192871
1993-09-16,25.648286819458008
1993-09-17,25.59856414794922
1993-09-20,25.389041900634766
1993-09-21,25.301719665527344
1993-09-22,25.511259078979492
1993-09-23,25.65093994140625
1993-09-24,25.581111907958984
1993-09-27,25.860475540161133
1993-09-28,25.80809211730957
1993-09-29,25.720800399780273
1993-09-30,25.668411254882812
1993-10-01,25.790634155273438
1993-10-04,25.825565338134766
1993-10-05,25.790634155273438
1993-10-06,25.773168563842773
1993-10-07,25.703336715698242
1993-10-08,25.738243103027344
1993-10-11,25.790634155273438
1993-10-12,25.825565338134766
1993-10-13,25.825565338134766
1993-10-14,26.1573429107666
1993-10-15,26.29702377319336
1993-10-18,26.2271671295166
1993-10-19,26.03509521484375
1993-10-20,26.070018768310547
1993-10-21,26.03509521484375
1993-10-22,25.912857055664062
1993-10-25,25.982711791992188
